rank,word_of_interest,colocate,score,score_normalized,label
584,terrorism,"('terrorism', 'reagan')",0.3310858495818172,7.650335154499407e-07,1980 - 1985
585,terrorism,"('effort', 'terrorism')",0.3281785788142111,7.583157424659373e-07,1980 - 1985
586,terrorism,"('make', 'terrorism')",0.3281785788142111,7.583157424659373e-07,1980 - 1985
587,terrorism,"('terrorism', 'recently')",0.308559524831973,7.129823829859373e-07,1980 - 1985
588,terrorism,"('terrorism', 'palestinian')",0.30434029095960735,7.032330828392884e-07,1980 - 1985
589,terrorism,"('suspect', 'terrorism')",0.2958486456207057,6.836116061323273e-07,1980 - 1985
590,terrorism,"('terrorism', 'britain')",0.29175940344896745,6.741626752338234e-07,1980 - 1985
591,terrorism,"('terrorism', 'end')",0.2861562570817324,6.612155958937652e-07,1980 - 1985
592,terrorism,"('terrorism', 'early')",0.28102197975809284,6.493519229667582e-07,1980 - 1985
593,terrorism,"('terrorism', 'support')",0.2792714657890816,6.453070450076173e-07,1980 - 1985
594,terrorism,"('terrorism', 'speak')",0.27312930050451967,6.311144653305998e-07,1980 - 1985
595,terrorism,"('terrorism', 'clear')",0.26636075371160417,6.154745183077599e-07,1980 - 1985
596,terrorism,"('defense', 'terrorism')",0.25775998875789075,5.95600901067975e-07,1980 - 1985
597,terrorism,"('suggest', 'terrorism')",0.2531341468683961,5.849120598290469e-07,1980 - 1985
598,terrorism,"('terrorism', 'suggest')",0.2531341468683961,5.849120598290469e-07,1980 - 1985
599,terrorism,"('terrorism', 'much')",0.25083684680082463,5.796037340611004e-07,1980 - 1985
600,terrorism,"('terrorism', 'among')",0.24659416853613836,5.698002614214343e-07,1980 - 1985
601,terrorism,"('agree', 'terrorism')",0.23405774952153835,5.408326062890669e-07,1980 - 1985
602,terrorism,"('terrorism', 'foreign')",0.22326493997691443,5.15893875026664e-07,1980 - 1985
603,terrorism,"('charge', 'terrorism')",0.21667964838570897,5.006773721690332e-07,1980 - 1985
604,terrorism,"('believe', 'terrorism')",0.20835507340731718,4.814419416352618e-07,1980 - 1985
605,terrorism,"('terrorism', 'problem')",0.20450645639094978,4.7254901851767506e-07,1980 - 1985
606,terrorism,"('europe', 'terrorism')",0.20069843245194185,4.63749893019994e-07,1980 - 1985
607,terrorism,"('aid', 'terrorism')",0.19440559416360803,4.4920915621725023e-07,1980 - 1985
608,terrorism,"('terrorism', 'three')",0.19235098420998353,4.4446160968910615e-07,1980 - 1985
609,terrorism,"('terrorism', 'two')",0.18831065752398368,4.351257068347232e-07,1980 - 1985
610,terrorism,"('murder', 'terrorism')",0.18541561241337012,4.284361834342025e-07,1980 - 1985
611,terrorism,"('terrorism', 'state')",0.17200895417653506,3.974576837661662e-07,1980 - 1985
612,terrorism,"('weapon', 'terrorism')",0.17176389515522983,3.968914307390476e-07,1980 - 1985
613,terrorism,"('terrorism', 'administration')",0.16580087404909438,3.8311279596715685e-07,1980 - 1985
614,terrorism,"('terrorism', 'south')",0.1584243570209818,3.6606802416274073e-07,1980 - 1985
615,terrorism,"('terrorism', 'photo')",0.15654811854189843,3.6173263706815913e-07,1980 - 1985
616,terrorism,"('terrorism', 'might')",0.13731744815401203,3.172967078676628e-07,1980 - 1985
617,terrorism,"('terrorism', 'attempt')",0.13394924682199472,3.0951387175723696e-07,1980 - 1985
618,terrorism,"('spain', 'terrorism')",0.1305989408480679,3.01772386096332e-07,1980 - 1985
619,terrorism,"('terrorism', 'name')",0.12879440384306085,2.976026781778458e-07,1980 - 1985
620,terrorism,"('terrorism', 'congress')",0.12728571365750851,2.9411657764580625e-07,1980 - 1985
621,terrorism,"('terrorism', 'politics')",0.12359288322022932,2.855836274911543e-07,1980 - 1985
622,terrorism,"('terrorism', 'general')",0.1209408419703204,2.794556082988551e-07,1980 - 1985
623,terrorism,"('terrorism', 'el')",0.1175703577039724,2.7166749705728497e-07,1980 - 1985
624,terrorism,"('terrorism', 'point')",0.11607612991668237,2.6821481450248137e-07,1980 - 1985
625,terrorism,"('terrorism', 'head')",0.10801469265165786,2.495874110715268e-07,1980 - 1985
626,terrorism,"('plan', 'terrorism')",0.10599254186244389,2.4491486729173007e-07,1980 - 1985
627,terrorism,"('expect', 'terrorism')",0.09653639067755226,2.2306472602854676e-07,1980 - 1985
628,terrorism,"('terrorism', 'demand')",0.09653639067755226,2.2306472602854676e-07,1980 - 1985
629,terrorism,"('terrorism', 'west')",0.09114006883309744,2.1059555201710237e-07,1980 - 1985
630,terrorism,"('terrorism', 'close')",0.08928646721616418,2.0631247147156634e-07,1980 - 1985
631,terrorism,"('terrorism', 'high')",0.08578043842611327,1.982111601835449e-07,1980 - 1985
632,terrorism,"('terrorism', 'place')",0.08578043842611327,1.982111601835449e-07,1980 - 1985
633,terrorism,"('terrorism', 'strong')",0.08578043842611327,1.982111601835449e-07,1980 - 1985
634,terrorism,"('although', 'terrorism')",0.08235293536241162,1.9029129673619107e-07,1980 - 1985
635,terrorism,"('terrorism', 'try')",0.07371745669208707,1.7033746719894048e-07,1980 - 1985
636,terrorism,"('hand', 'terrorism')",0.07253596281808716,1.6760741270385898e-07,1980 - 1985
637,terrorism,"('terrorism', 'nuclear')",0.06941697553874426,1.6040043056924593e-07,1980 - 1985
638,terrorism,"('terrorism', 'seek')",0.06637375042699745,1.5336851057482202e-07,1980 - 1985
639,terrorism,"('terrorism', 'year')",0.06199328768806178,1.43246662079339e-07,1980 - 1985
640,terrorism,"('terrorism', 'question')",0.058729140355737064,1.3570426148520602e-07,1980 - 1985
641,terrorism,"('terrorism', 'way')",0.05081913067490873,1.1742675877401948e-07,1980 - 1985
642,terrorism,"('way', 'terrorism')",0.05081913067490873,1.1742675877401948e-07,1980 - 1985
643,terrorism,"('terrorism', 'least')",0.03999342502395087,9.241201513022039e-08,1980 - 1985
644,terrorism,"('terrorism', 'israel')",0.03984819952194929,9.207644543894672e-08,1980 - 1985
645,terrorism,"('terrorism', 'iran')",0.03943475122700779,9.112109865219824e-08,1980 - 1985
646,terrorism,"('terrorism', 'soviet')",0.03835151135907444,8.861807774300717e-08,1980 - 1985
647,terrorism,"('continue', 'terrorism')",0.03660937165350164,8.45925500285407e-08,1980 - 1985
648,terrorism,"('terrorism', 'national')",0.031680143514264625,7.320268019091908e-08,1980 - 1985
649,terrorism,"('terrorism', 'egypt')",0.02756577398582971,6.369568800694524e-08,1980 - 1985
650,terrorism,"('terrorism', 'secretary')",0.0273962734497466,6.330402647518814e-08,1980 - 1985
651,terrorism,"('terrorism', 'syria')",0.025050152624553568,5.788289154950417e-08,1980 - 1985
652,terrorism,"('add', 'terrorism')",0.02273946190100784,5.254362425800094e-08,1980 - 1985
653,terrorism,"('area', 'terrorism')",0.02273946190100784,5.254362425800094e-08,1980 - 1985
654,terrorism,"('terrorism', 'time')",0.021959214314995368,5.074072161386077e-08,1980 - 1985
655,terrorism,"('terrorism', 'change')",0.020580892510200455,4.7555860717282396e-08,1980 - 1985
656,terrorism,"('terrorism', 'make')",0.017607364113923163,4.068498754294552e-08,1980 - 1985
657,terrorism,"('terrorism', 'use')",0.017290236316811036,3.9952206622897076e-08,1980 - 1985
658,terrorism,"('claim', 'terrorism')",0.016126640458210162,3.726350871752665e-08,1980 - 1985
659,terrorism,"('terrorism', 'claim')",0.016126640458210162,3.726350871752665e-08,1980 - 1985
660,terrorism,"('east', 'terrorism')",0.014394588680399112,3.3261290977947126e-08,1980 - 1985
661,terrorism,"('terrorism', 'rule')",0.01344373864716264,3.1064180637800044e-08,1980 - 1985
662,terrorism,"('terrorism', 'whether')",0.012254673818257567,2.8316632087162476e-08,1980 - 1985
663,terrorism,"('help', 'terrorism')",0.009121945104623275,2.1077897892482375e-08,1980 - 1985
664,terrorism,"('libya', 'terrorism')",0.008270496798943205,1.9110473155541602e-08,1980 - 1985
665,terrorism,"('ago', 'terrorism')",0.007281640789173649,1.6825543158130587e-08,1980 - 1985
666,terrorism,"('case', 'terrorism')",0.007239442893127279,1.6728037315468568e-08,1980 - 1985
667,terrorism,"('terrorism', 'army')",0.005947128227473675,1.3741911411926518e-08,1980 - 1985
668,terrorism,"('terrorism', 'international')",0.0033716307598001816,7.790760421283633e-09,1980 - 1985
669,terrorism,"('terrorism', 'incident')",0.002902450248595201,6.7066343061956284e-09,1980 - 1985
670,terrorism,"('terrorism', 'murder')",0.0026092501770225707,6.0291427076609926e-09,1980 - 1985
671,terrorism,"('terrorism', 'many')",0.002441032217409045,5.640444799950655e-09,1980 - 1985
672,terrorism,"('get', 'terrorism')",0.0019564305768011714,4.52068538656795e-09,1980 - 1985
673,terrorism,"('authority', 'terrorism')",0.0015979397189346545,3.692327661232689e-09,1980 - 1985
674,terrorism,"('evidence', 'terrorism')",0.0008574840307816328,1.981371367394992e-09,1980 - 1985
675,terrorism,"('terrorism', 'evidence')",0.0008574840307816328,1.981371367394992e-09,1980 - 1985
676,terrorism,"('much', 'terrorism')",0.0006832277800403325,1.5787208999644906e-09,1980 - 1985
677,terrorism,"('terrorism', 'prime')",0.000580163204240286,1.3405716258645664e-09,1980 - 1985
678,terrorism,"('terrorism', 'federal')",0.0005741910201524647,1.3267718183723677e-09,1980 - 1985
679,terrorism,"('terrorism', 'suspect')",5.980866068937968e-05,1.3819868774017713e-10,1980 - 1985
680,terrorism,"('terrorism', 'armed')",7.77710711847776e-06,1.797040739250776e-11,1980 - 1985
